Flight_ID,Aircraft_Type,Origin,Destination,Departure_DateTime,Flight_Status,Delay_Minutes,Distance_KM,Max_Capacity,Passenger_Count,Avg_Ticket_Price_USD,Total_Revenue_USD,Fuel_Consumed_Liters,CO2_Emissions_KG,Customer_Rating
AV4079,Boeing 737,DXB,SIN,20-04-2026 20:18,Delayed,137,3600,180,118,734.6,86682.8,12960,40953.6,3.9
AV4080,Bombardier CRJ900,BOM,SIN,20-04-2026 21:42,On Time,0,2400,90,62,367.33,22774.46,5280,16684.8,1.7
AV4081,Boeing 787,CDG,JFK,20-04-2026 21:44,Delayed,21,3630,290,205,547.49,112235.45,18876,59648.16,4
AV4082,Airbus A350,DXB,JFK,20-04-2026 21:53,Cancelled,0,6800,320,0,172.23,0,0,0,
AV4083,Boeing 737,DXB,SYD,20-04-2026 22:54,Delayed,134,7500,180,118,421.43,49728.74,27000,85320,3.5
AV4084,Airbus A320,DXB,CDG,20-04-2026 23:09,On Time,0,3200,160,122,568.03,69299.66,10880,34380.8,2.4
AV4085,Boeing 787,DXB,CDG,20-04-2026 23:12,Delayed,17,3200,290,182,563.78,102607.96,16640,52582.4,3.8
AV4086,Airbus A320,DXB,BOM,21-04-2026 00:13,On Time,0,1200,160,144,316.55,45583.2,4080,12892.8,2
AV4087,Airbus A320,BOM,SIN,21-04-2026 00:55,On Time,0,2400,160,146,771.4,112624.4,8160,25785.6,2.7
AV4088,Boeing 737,BOM,SIN,21-04-2026 01:37,Delayed,81,2400,180,149,389.09,57974.41,8640,27302.4,2.9
AV4089,Airbus A320,DXB,CDG,21-04-2026 01:42,On Time,0,3200,160,101,614.33,62047.33,10880,34380.8,4.2
AV4090,Boeing 737,BOM,SIN,21-04-2026 01:56,On Time,0,2400,180,172,367.22,63161.84,8640,27302.4,2.6
AV4091,Airbus A320,BOM,SIN,21-04-2026 02:43,Delayed,32,2400,160,157,490.13,76950.41,8160,25785.6,1.7
AV4092,Bombardier CRJ900,DXB,BOM,21-04-2026 02:46,Delayed,59,1200,90,61,316.01,19276.61,2640,8342.4,2.1
AV4093,Airbus A320,DXB,JFK,21-04-2026 03:41,Delayed,111,6800,160,141,656.41,92553.81,23120,73059.2,3.6
AV4094,Airbus A350,CDG,JFK,21-04-2026 05:57,On Time,0,3630,320,299,490.47,146650.53,21054,66530.64,1.6
AV4095,Boeing 737,DXB,JFK,21-04-2026 06:35,On Time,0,6800,180,146,162.89,23781.94,24480,77356.8,4.3
AV4096,Airbus A320,CDG,JFK,21-04-2026 06:50,On Time,0,3630,160,116,172.53,20013.48,12342,39000.72,4.7
AV4097,Bombardier CRJ900,DXB,SIN,21-04-2026 07:09,Delayed,106,3600,90,71,526.91,37410.61,7920,25027.2,3.2
AV4098,Boeing 737,DXB,JFK,21-04-2026 08:27,On Time,0,6800,180,144,296.58,42707.52,24480,77356.8,4
AV4099,Boeing 737,DXB,LHR,21-04-2026 09:00,On Time,0,3400,180,136,618.03,84052.08,12240,38678.4,3.1
AV4100,Airbus A320,DXB,SIN,21-04-2026 09:24,On Time,0,3600,160,155,476.55,73865.25,12240,38678.4,2.6
AV4101,Boeing 737,CDG,JFK,21-04-2026 09:47,Diverted,0,3630,180,161,673.54,108439.94,13068,41294.88,2.1
AV4102,Boeing 787,CDG,JFK,21-04-2026 10:02,On Time,0,3630,290,201,911.92,183295.92,18876,59648.16,3.3
AV4103,Bombardier CRJ900,DXB,SIN,21-04-2026 10:45,On Time,0,3600,90,75,572.99,42974.25,7920,25027.2,4.8
AV4104,Airbus A320,CDG,JFK,21-04-2026 12:21,On Time,0,3630,160,140,779.9,109186,12342,39000.72,4.6
AV4105,Boeing 737,DXB,SYD,21-04-2026 13:44,On Time,0,7500,180,118,752.43,88786.74,27000,85320,4.7
AV4106,Airbus A320,DXB,LHR,21-04-2026 14:37,On Time,0,3400,160,118,887.43,104716.74,11560,36529.6,4.9
AV4107,Boeing 787,DXB,SYD,21-04-2026 15:27,On Time,0,7500,290,279,321.21,89617.59,39000,123240,2.1
AV4108,Boeing 737,CDG,JFK,21-04-2026 16:42,On Time,0,3630,180,148,811.86,120155.28,13068,41294.88,2
AV4109,Airbus A320,DXB,JFK,21-04-2026 17:09,Delayed,178,6800,160,109,874.42,95311.78,23120,73059.2,3
AV4110,Airbus A320,DXB,SYD,21-04-2026 17:47,On Time,0,7500,160,103,464.21,47813.63,25500,80580,3.9
AV4111,Airbus A320,DXB,JFK,21-04-2026 19:07,On Time,0,6800,160,129,401.05,51735.45,23120,73059.2,3
AV4112,Boeing 737,DXB,SIN,21-04-2026 19:34,On Time,0,3600,180,147,911.63,134009.61,12960,40953.6,4.6
AV4113,Boeing 787,BOM,SIN,21-04-2026 22:20,Delayed,158,2400,290,212,652.11,138247.32,12480,39436.8,4
AV4114,Boeing 737,LHR,JFK,21-04-2026 23:48,On Time,0,3450,180,153,454.54,69544.62,12420,39247.2,3.7
AV4115,Boeing 737,CDG,JFK,22-04-2026 00:25,Delayed,93,3630,180,112,783.46,87747.52,13068,41294.88,1.7
AV4116,Airbus A350,LHR,JFK,22-04-2026 02:04,Delayed,171,3450,320,210,393.58,82651.8,20010,63231.6,2.1
AV4117,Boeing 787,DXB,LHR,22-04-2026 03:33,On Time,0,3400,290,237,291.13,68997.81,17680,55868.8,3
AV4118,Boeing 737,DXB,JFK,22-04-2026 04:14,On Time,0,6800,180,112,585.18,65540.16,24480,77356.8,4.9
AV4119,Boeing 737,DXB,SYD,22-04-2026 04:24,On Time,0,7500,180,171,602.97,103107.87,27000,85320,2.7
AV4120,Boeing 737,LHR,JFK,22-04-2026 07:02,Cancelled,0,3450,180,0,810.6,0,0,0,
AV4121,Boeing 737,DXB,BOM,22-04-2026 08:33,On Time,0,1200,180,118,515.62,60843.16,4320,13651.2,3.7
AV4122,Boeing 737,CDG,JFK,22-04-2026 10:01,On Time,0,3630,180,156,801.67,125060.52,13068,41294.88,5
AV4123,Boeing 737,LHR,JFK,22-04-2026 10:04,On Time,0,3450,180,136,399.06,54272.16,12420,39247.2,2.4
AV4124,Airbus A320,DXB,SYD,22-04-2026 10:08,On Time,0,7500,160,121,610.29,73845.09,25500,80580,2.1
AV4125,Boeing 787,DXB,SYD,22-04-2026 12:25,On Time,0,7500,290,262,316.78,82996.36,39000,123240,3.4
AV4126,Airbus A320,DXB,LHR,22-04-2026 12:32,On Time,0,3400,160,127,458.36,58211.72,11560,36529.6,3.4
AV4127,Airbus A320,DXB,CDG,22-04-2026 13:11,On Time,0,3200,160,142,836.03,118716.26,10880,34380.8,4.7
AV4128,Boeing 737,DXB,BOM,22-04-2026 15:47,On Time,0,1200,180,144,322.79,46481.76,4320,13651.2,1.6
AV4129,Bombardier CRJ900,LHR,JFK,22-04-2026 17:27,On Time,0,3450,90,75,798.19,59864.25,7590,23984.4,2.9
AV4130,Airbus A350,DXB,BOM,22-04-2026 19:37,On Time,0,1200,320,289,376.3,108750.7,6960,21993.6,2.6
AV4131,Boeing 787,DXB,CDG,22-04-2026 20:24,On Time,0,3200,290,244,177.59,43331.96,16640,52582.4,3.5
AV4132,Airbus A350,LHR,JFK,22-04-2026 20:40,Delayed,73,3450,320,270,237.95,64246.5,20010,63231.6,1.5
AV4133,Bombardier CRJ900,DXB,BOM,22-04-2026 21:01,On Time,0,1200,90,82,746.7,61229.4,2640,8342.4,4
AV4134,Airbus A320,DXB,JFK,22-04-2026 21:13,On Time,0,6800,160,156,359.66,56106.96,23120,73059.2,3.2
AV4135,Boeing 737,DXB,SYD,22-04-2026 23:13,On Time,0,7500,180,135,673.32,90898.2,27000,85320,4
AV4136,Airbus A320,BOM,SIN,23-04-2026 01:00,On Time,0,2400,160,132,709.36,93635.52,8160,25785.6,3.1
AV4137,Boeing 787,DXB,SIN,23-04-2026 03:06,On Time,0,3600,290,184,426.09,78400.56,18720,59155.2,3.2
AV4138,Boeing 787,CDG,JFK,23-04-2026 04:25,On Time,0,3630,290,215,529.94,113937.1,18876,59648.16,4.6
AV4139,Airbus A320,BOM,SIN,23-04-2026 04:34,On Time,0,2400,160,122,473.01,57707.22,8160,25785.6,2.2
AV4140,Boeing 737,LHR,JFK,23-04-2026 04:38,Delayed,160,3450,180,168,907.88,152523.84,12420,39247.2,2.3
AV4141,Airbus A320,LHR,JFK,23-04-2026 06:01,On Time,0,3450,160,128,405.96,51962.88,11730,37066.8,3.5
AV4142,Bombardier CRJ900,DXB,BOM,23-04-2026 06:40,On Time,0,1200,90,80,296.66,23732.8,2640,8342.4,3.8
AV4143,Airbus A320,DXB,SYD,23-04-2026 06:46,Delayed,97,7500,160,97,442.47,42919.59,25500,80580,2.7
AV4144,Airbus A320,DXB,CDG,23-04-2026 07:04,On Time,0,3200,160,125,685.61,85701.25,10880,34380.8,3.3
AV4145,Boeing 737,DXB,LHR,23-04-2026 10:39,On Time,0,3400,180,172,707.89,121757.08,12240,38678.4,2.3
AV4146,Airbus A320,DXB,BOM,23-04-2026 10:48,On Time,0,1200,160,110,889.25,97817.5,4080,12892.8,2
AV4147,Airbus A350,DXB,LHR,23-04-2026 12:13,On Time,0,3400,320,196,855.4,167658.4,19720,62315.2,2.3
AV4148,Airbus A320,DXB,SIN,23-04-2026 12:57,On Time,0,3600,160,123,380.66,46821.18,12240,38678.4,4.7
AV4149,Boeing 787,DXB,BOM,23-04-2026 14:18,Diverted,0,1200,290,255,514.13,131103.15,6240,19718.4,4.3
AV4150,Airbus A320,DXB,SIN,23-04-2026 15:07,On Time,0,3600,160,125,747.82,93477.5,12240,38678.4,2
AV4151,Airbus A320,CDG,JFK,23-04-2026 16:06,On Time,0,3630,160,125,883.23,110403.75,12342,39000.72,1.7
AV4152,Boeing 737,DXB,BOM,23-04-2026 17:25,On Time,0,1200,180,156,419.73,65477.88,4320,13651.2,1.8
AV4153,Boeing 787,DXB,SYD,23-04-2026 18:12,On Time,0,7500,290,203,505.55,102626.65,39000,123240,2.5
AV4154,Airbus A320,DXB,SYD,23-04-2026 20:11,Delayed,171,7500,160,144,869.58,125219.52,25500,80580,4.3
AV4155,Airbus A320,LHR,JFK,23-04-2026 20:15,On Time,0,3450,160,105,436.79,45862.95,11730,37066.8,2.6
AV4156,Airbus A320,CDG,JFK,23-04-2026 21:10,Delayed,123,3630,160,121,534.41,64663.61,12342,39000.72,2.1
AV4157,Bombardier CRJ900,LHR,JFK,23-04-2026 21:32,On Time,0,3450,90,77,873.6,67267.2,7590,23984.4,2.9
AV4158,Boeing 737,DXB,LHR,23-04-2026 21:46,Delayed,69,3400,180,167,791.79,132228.93,12240,38678.4,1.9
AV4159,Airbus A350,BOM,SIN,23-04-2026 22:50,On Time,0,2400,320,293,344.74,101008.82,13920,43987.2,3.1
AV4160,Boeing 737,DXB,CDG,23-04-2026 23:57,Delayed,169,3200,180,159,409.84,65164.56,11520,36403.2,3.9
AV4161,Airbus A320,CDG,JFK,24-04-2026 00:47,On Time,0,3630,160,118,432.37,51019.66,12342,39000.72,2.8
AV4162,Boeing 737,DXB,CDG,24-04-2026 01:32,On Time,0,3200,180,116,880.19,102102.04,11520,36403.2,2.1
AV4163,Boeing 737,DXB,CDG,24-04-2026 02:27,On Time,0,3200,180,123,949.15,116745.45,11520,36403.2,3.1
AV4164,Airbus A320,DXB,JFK,24-04-2026 05:04,On Time,0,6800,160,151,769.2,116149.2,23120,73059.2,4.2
AV4165,Boeing 737,DXB,BOM,24-04-2026 06:38,Delayed,149,1200,180,169,537.46,90830.74,4320,13651.2,1.8
AV4166,Airbus A320,CDG,JFK,24-04-2026 07:08,On Time,0,3630,160,156,158.14,24669.84,12342,39000.72,1.7
AV4167,Bombardier CRJ900,LHR,JFK,24-04-2026 08:23,Delayed,105,3450,90,56,707.99,39647.44,7590,23984.4,2.6
AV4168,Boeing 737,DXB,LHR,24-04-2026 08:49,On Time,0,3400,180,146,461.49,67377.54,12240,38678.4,3
AV4169,Boeing 787,DXB,BOM,24-04-2026 10:11,On Time,0,1200,290,249,656.39,163441.11,6240,19718.4,2.3
AV4170,Airbus A320,DXB,JFK,24-04-2026 11:14,Delayed,97,6800,160,141,635.36,89585.76,23120,73059.2,1.6
AV4171,Airbus A320,DXB,LHR,24-04-2026 11:25,On Time,0,3400,160,137,534.67,73249.79,11560,36529.6,2.3
AV4172,Boeing 737,CDG,JFK,24-04-2026 12:39,On Time,0,3630,180,163,905.51,147598.13,13068,41294.88,3
AV4173,Boeing 737,BOM,SIN,24-04-2026 13:43,Cancelled,0,2400,180,0,168.52,0,0,0,
AV4174,Boeing 737,DXB,CDG,24-04-2026 13:58,On Time,0,3200,180,133,719.71,95721.43,11520,36403.2,1.8
AV4175,Boeing 737,DXB,JFK,24-04-2026 14:11,On Time,0,6800,180,120,477.87,57344.4,24480,77356.8,4
AV4176,Boeing 737,DXB,LHR,24-04-2026 15:25,On Time,0,3400,180,122,721.03,87965.66,12240,38678.4,3.4
AV4177,Airbus A320,LHR,JFK,24-04-2026 15:54,Delayed,140,3450,160,96,690.18,66257.28,11730,37066.8,3
AV4178,Airbus A350,DXB,JFK,24-04-2026 16:24,Cancelled,0,6800,320,0,158.19,0,0,0,
AV4179,Boeing 787,DXB,LHR,24-04-2026 19:18,Cancelled,0,3400,290,0,378.27,0,0,0,
AV4180,Airbus A320,DXB,JFK,24-04-2026 21:12,On Time,0,6800,160,118,301.27,35549.86,23120,73059.2,3.3
AV4181,Boeing 737,LHR,JFK,24-04-2026 23:35,On Time,0,3450,180,114,283.59,32329.26,12420,39247.2,3.8
AV4182,Boeing 737,LHR,JFK,25-04-2026 01:18,On Time,0,3450,180,131,732.78,95994.18,12420,39247.2,5
AV4183,Boeing 737,DXB,SYD,25-04-2026 02:54,On Time,0,7500,180,153,341.64,52270.92,27000,85320,4.2
AV4184,Boeing 737,DXB,CDG,25-04-2026 03:00,On Time,0,3200,180,172,529.79,91123.88,11520,36403.2,3.4
AV4185,Airbus A320,DXB,BOM,25-04-2026 04:34,On Time,0,1200,160,149,347.59,51790.91,4080,12892.8,4.2
AV4186,Airbus A320,DXB,BOM,25-04-2026 06:31,Delayed,95,1200,160,112,614.19,68789.28,4080,12892.8,3.2
AV4187,Airbus A320,CDG,JFK,25-04-2026 06:42,Delayed,153,3630,160,104,726.46,75551.84,12342,39000.72,2.6
AV4188,Airbus A320,DXB,SIN,25-04-2026 07:06,On Time,0,3600,160,108,414.86,44804.88,12240,38678.4,2.4
AV4189,Airbus A350,CDG,JFK,25-04-2026 07:48,Diverted,0,3630,320,316,632.42,199844.72,21054,66530.64,2.9
AV4190,Boeing 787,DXB,SIN,25-04-2026 09:02,Cancelled,0,3600,290,0,809.88,0,0,0,
AV4191,Boeing 737,DXB,JFK,25-04-2026 10:03,On Time,0,6800,180,147,225.38,33130.86,24480,77356.8,1.5
AV4192,Bombardier CRJ900,DXB,SIN,25-04-2026 10:12,On Time,0,3600,90,60,718.54,43112.4,7920,25027.2,2.1
AV4193,Bombardier CRJ900,DXB,SYD,25-04-2026 10:58,On Time,0,7500,90,84,408.52,34315.68,16500,52140,1.9
AV4194,Boeing 737,DXB,SYD,25-04-2026 11:18,On Time,0,7500,180,136,248.12,33744.32,27000,85320,4.9
AV4195,Airbus A320,DXB,CDG,25-04-2026 12:14,On Time,0,3200,160,153,586.52,89737.56,10880,34380.8,1.7
AV4196,Airbus A320,DXB,LHR,25-04-2026 12:56,On Time,0,3400,160,112,331.01,37073.12,11560,36529.6,3.3
AV4197,Bombardier CRJ900,DXB,BOM,25-04-2026 13:04,Cancelled,0,1200,90,0,807.09,0,0,0,
AV4198,Airbus A350,DXB,CDG,25-04-2026 14:24,On Time,0,3200,320,242,184.32,44605.44,18560,58649.6,4.7
AV4199,Boeing 737,DXB,SYD,25-04-2026 14:43,On Time,0,7500,180,144,228.92,32964.48,27000,85320,3.6
AV4200,Airbus A320,DXB,LHR,25-04-2026 16:34,On Time,0,3400,160,153,566.8,86720.4,11560,36529.6,3.2
AV4201,Airbus A320,CDG,JFK,25-04-2026 17:21,On Time,0,3630,160,151,621.15,93793.65,12342,39000.72,4.1
AV4202,Airbus A320,DXB,BOM,25-04-2026 17:35,On Time,0,1200,160,132,733.91,96876.12,4080,12892.8,2.7
AV4203,Boeing 737,DXB,BOM,25-04-2026 18:21,On Time,0,1200,180,123,357.41,43961.43,4320,13651.2,2.2
AV4204,Airbus A350,DXB,JFK,25-04-2026 20:08,Diverted,0,6800,320,243,823.41,200088.63,39440,124630.4,4.5
AV4205,Airbus A320,BOM,SIN,25-04-2026 20:09,On Time,0,2400,160,158,912.51,144176.58,8160,25785.6,1.7
AV4206,Airbus A350,DXB,BOM,25-04-2026 20:24,Delayed,19,1200,320,269,549.23,147742.87,6960,21993.6,4.3
AV4207,Airbus A350,DXB,SYD,25-04-2026 21:06,On Time,0,7500,320,291,758.43,220703.13,43500,137460,1.9
AV4208,Boeing 787,DXB,JFK,25-04-2026 22:13,On Time,0,6800,290,226,569.88,128792.88,35360,111737.6,3.7
AV4209,Airbus A320,LHR,JFK,25-04-2026 23:06,On Time,0,3450,160,130,205.57,26724.1,11730,37066.8,3.2
AV4210,Airbus A320,DXB,SIN,25-04-2026 23:09,On Time,0,3600,160,123,410.89,50539.47,12240,38678.4,5
AV4211,Boeing 737,CDG,JFK,26-04-2026 01:15,Delayed,80,3630,180,158,219.99,34758.42,13068,41294.88,2.9
AV4212,Airbus A320,CDG,JFK,26-04-2026 01:33,On Time,0,3630,160,150,941.1,141165,12342,39000.72,4.9
AV4213,Boeing 737,LHR,JFK,26-04-2026 03:12,On Time,0,3450,180,144,333.22,47983.68,12420,39247.2,2.9
AV4214,Airbus A320,BOM,SIN,26-04-2026 04:42,On Time,0,2400,160,126,658.72,82998.72,8160,25785.6,3.9
AV4215,Boeing 737,DXB,BOM,26-04-2026 05:26,Delayed,125,1200,180,132,377.48,49827.36,4320,13651.2,3.8
AV4216,Boeing 737,DXB,CDG,26-04-2026 07:13,On Time,0,3200,180,120,672.6,80712,11520,36403.2,1.8
AV4217,Boeing 737,DXB,JFK,26-04-2026 07:32,On Time,0,6800,180,175,318.32,55706,24480,77356.8,4.1
AV4218,Boeing 737,LHR,JFK,26-04-2026 07:36,On Time,0,3450,180,130,778.22,101168.6,12420,39247.2,2.2
AV4219,Boeing 787,BOM,SIN,26-04-2026 10:34,On Time,0,2400,290,266,238.65,63480.9,12480,39436.8,2.9
AV4220,Boeing 787,CDG,JFK,26-04-2026 10:50,Delayed,26,3630,290,256,866.12,221726.72,18876,59648.16,4.2
AV4221,Airbus A320,LHR,JFK,26-04-2026 12:20,On Time,0,3450,160,146,822.34,120061.64,11730,37066.8,4.8
AV4222,Boeing 737,BOM,SIN,26-04-2026 15:19,On Time,0,2400,180,175,693.05,121283.75,8640,27302.4,3.5
AV4223,Boeing 737,CDG,JFK,26-04-2026 17:44,On Time,0,3630,180,152,203.93,30997.36,13068,41294.88,3.3
AV4224,Boeing 737,DXB,SYD,26-04-2026 18:50,On Time,0,7500,180,172,316.86,54499.92,27000,85320,3.3
AV4225,Boeing 737,DXB,JFK,26-04-2026 20:04,On Time,0,6800,180,120,837.49,100498.8,24480,77356.8,4.4
AV4226,Airbus A350,DXB,JFK,26-04-2026 20:11,On Time,0,6800,320,272,247.58,67341.76,39440,124630.4,5
AV4227,Boeing 737,DXB,SIN,26-04-2026 21:12,On Time,0,3600,180,163,274.75,44784.25,12960,40953.6,3.7
AV4228,Airbus A320,CDG,JFK,26-04-2026 21:41,On Time,0,3630,160,113,585.2,66127.6,12342,39000.72,2.8
AV4229,Boeing 737,LHR,JFK,26-04-2026 21:56,On Time,0,3450,180,161,369.34,59463.74,12420,39247.2,2.3
AV4230,Boeing 737,DXB,JFK,26-04-2026 21:59,On Time,0,6800,180,164,327.66,53736.24,24480,77356.8,2.2
AV4231,Airbus A320,BOM,SIN,26-04-2026 22:44,On Time,0,2400,160,149,610.65,90986.85,8160,25785.6,4.5
AV4232,Airbus A320,LHR,JFK,26-04-2026 23:31,Delayed,120,3450,160,116,448.06,51974.96,11730,37066.8,5
AV4233,Boeing 737,CDG,JFK,26-04-2026 23:42,On Time,0,3630,180,157,262.45,41204.65,13068,41294.88,3.9
AV4234,Boeing 737,BOM,SIN,27-04-2026 00:21,Delayed,89,2400,180,129,577.88,74546.52,8640,27302.4,4.8
AV4235,Airbus A320,DXB,BOM,27-04-2026 01:31,On Time,0,1200,160,143,459.61,65724.23,4080,12892.8,2.7
AV4236,Boeing 737,DXB,LHR,27-04-2026 01:57,On Time,0,3400,180,141,737.61,104003.01,12240,38678.4,3.7
AV4237,Boeing 737,DXB,JFK,27-04-2026 02:38,On Time,0,6800,180,151,232.2,35062.2,24480,77356.8,3.3
AV4238,Bombardier CRJ900,DXB,JFK,27-04-2026 04:04,Delayed,152,6800,90,68,646.49,43961.32,14960,47273.6,3.2
AV4239,Airbus A320,DXB,SIN,27-04-2026 05:24,Cancelled,0,3600,160,0,499.19,0,0,0,
AV4240,Airbus A320,DXB,SYD,27-04-2026 08:50,On Time,0,7500,160,106,474.85,50334.1,25500,80580,3.7
AV4241,Airbus A320,DXB,SIN,27-04-2026 09:16,On Time,0,3600,160,107,335.83,35933.81,12240,38678.4,2.6
AV4242,Airbus A320,CDG,JFK,27-04-2026 09:19,On Time,0,3630,160,100,174.34,17434,12342,39000.72,3.7
AV4243,Airbus A320,DXB,SIN,27-04-2026 10:19,On Time,0,3600,160,135,828.15,111800.25,12240,38678.4,3.9
AV4244,Airbus A320,DXB,SYD,27-04-2026 12:37,Diverted,0,7500,160,150,411.13,61669.5,25500,80580,4.4
AV4245,Boeing 787,DXB,SYD,27-04-2026 12:46,Delayed,42,7500,290,176,694.87,122297.12,39000,123240,4.1
AV4246,Boeing 737,DXB,LHR,27-04-2026 12:53,On Time,0,3400,180,112,908.07,101703.84,12240,38678.4,2.6
AV4247,Airbus A320,BOM,SIN,27-04-2026 13:36,On Time,0,2400,160,125,601.99,75248.75,8160,25785.6,3.1
AV4248,Airbus A320,DXB,BOM,27-04-2026 13:42,On Time,0,1200,160,143,467.72,66883.96,4080,12892.8,1.9
AV4249,Airbus A350,DXB,SYD,27-04-2026 15:13,On Time,0,7500,320,212,364.62,77299.44,43500,137460,2.4
AV4250,Airbus A320,DXB,BOM,27-04-2026 15:16,On Time,0,1200,160,113,897.24,101388.12,4080,12892.8,3.3
AV4251,Airbus A320,DXB,JFK,27-04-2026 15:27,On Time,0,6800,160,110,695.66,76522.6,23120,73059.2,1.9
AV4252,Boeing 737,DXB,CDG,27-04-2026 17:22,On Time,0,3200,180,136,682.23,92783.28,11520,36403.2,3.5
AV4253,Airbus A320,DXB,LHR,27-04-2026 18:27,On Time,0,3400,160,110,490.93,54002.3,11560,36529.6,2.9
AV4254,Boeing 737,CDG,JFK,27-04-2026 18:48,On Time,0,3630,180,133,826.04,109863.32,13068,41294.88,1.6
AV4255,Boeing 737,LHR,JFK,27-04-2026 20:25,Delayed,21,3450,180,160,720.94,115350.4,12420,39247.2,3
AV4256,Boeing 737,DXB,BOM,27-04-2026 20:36,Delayed,156,1200,180,151,376.55,56859.05,4320,13651.2,2.5
AV4257,Airbus A320,DXB,SIN,27-04-2026 21:32,On Time,0,3600,160,101,629.66,63595.66,12240,38678.4,1.7
AV4258,Boeing 737,DXB,SYD,27-04-2026 21:54,Delayed,91,7500,180,153,494.16,75606.48,27000,85320,2.5
AV4259,Airbus A320,DXB,BOM,27-04-2026 22:17,On Time,0,1200,160,126,155.27,19564.02,4080,12892.8,2.5
AV4260,Airbus A350,LHR,JFK,27-04-2026 22:33,Cancelled,0,3450,320,0,796.1,0,0,0,
AV4261,Boeing 737,DXB,SYD,27-04-2026 23:19,On Time,0,7500,180,175,248.26,43445.5,27000,85320,2.7
AV4262,Airbus A320,CDG,JFK,28-04-2026 00:35,Delayed,75,3630,160,114,557.96,63607.44,12342,39000.72,2.8
AV4263,Airbus A320,DXB,CDG,28-04-2026 00:55,On Time,0,3200,160,142,418.98,59495.16,10880,34380.8,3
AV4264,Boeing 737,DXB,SIN,28-04-2026 01:21,On Time,0,3600,180,160,423.67,67787.2,12960,40953.6,1.8
AV4265,Boeing 787,DXB,BOM,28-04-2026 01:31,On Time,0,1200,290,199,531.89,105846.11,6240,19718.4,1.5
AV4266,Boeing 737,DXB,LHR,28-04-2026 03:44,On Time,0,3400,180,173,947.62,163938.26,12240,38678.4,4.1
AV4267,Airbus A320,DXB,BOM,28-04-2026 04:24,On Time,0,1200,160,127,476.7,60540.9,4080,12892.8,2.7
AV4268,Airbus A320,DXB,BOM,28-04-2026 04:47,On Time,0,1200,160,139,295.86,41124.54,4080,12892.8,3.6
AV4269,Airbus A320,LHR,JFK,28-04-2026 04:49,Delayed,65,3450,160,105,640.89,67293.45,11730,37066.8,2.6
AV4270,Airbus A320,LHR,JFK,28-04-2026 05:48,On Time,0,3450,160,112,339.03,37971.36,11730,37066.8,4.9
AV4271,Boeing 737,DXB,LHR,28-04-2026 06:22,On Time,0,3400,180,150,234.44,35166,12240,38678.4,2.6
AV4272,Boeing 737,DXB,BOM,28-04-2026 06:59,On Time,0,1200,180,130,190.14,24718.2,4320,13651.2,3.6
AV4273,Boeing 787,BOM,SIN,28-04-2026 07:02,On Time,0,2400,290,231,168.31,38879.61,12480,39436.8,2.3
AV4274,Airbus A320,CDG,JFK,28-04-2026 07:04,On Time,0,3630,160,119,494.93,58896.67,12342,39000.72,3.3
AV4275,Airbus A350,LHR,JFK,28-04-2026 07:22,On Time,0,3450,320,273,491.38,134146.74,20010,63231.6,3.5
AV4276,Airbus A350,LHR,JFK,28-04-2026 08:30,Diverted,0,3450,320,254,298.44,75803.76,20010,63231.6,2.1
AV4277,Airbus A350,BOM,SIN,28-04-2026 10:07,On Time,0,2400,320,192,777.22,149226.24,13920,43987.2,1.9
AV4278,Airbus A320,DXB,SYD,28-04-2026 10:43,Delayed,150,7500,160,137,253.42,34718.54,25500,80580,4.9
AV4279,Boeing 737,DXB,BOM,28-04-2026 11:03,On Time,0,1200,180,138,882.25,121750.5,4320,13651.2,4.6
AV4280,Boeing 787,DXB,LHR,28-04-2026 11:22,Delayed,143,3400,290,213,620.06,132072.78,17680,55868.8,3.8
AV4281,Airbus A320,LHR,JFK,28-04-2026 11:40,On Time,0,3450,160,102,172.09,17553.18,11730,37066.8,4.5
AV4282,Boeing 737,DXB,LHR,28-04-2026 12:59,On Time,0,3400,180,123,920.38,113206.74,12240,38678.4,1.8
AV4283,Airbus A350,DXB,LHR,28-04-2026 13:08,On Time,0,3400,320,220,396.35,87197,19720,62315.2,4.1
AV4284,Airbus A350,CDG,JFK,28-04-2026 13:30,Delayed,25,3630,320,311,509.98,158603.78,21054,66530.64,2.5
AV4285,Airbus A320,LHR,JFK,28-04-2026 13:39,On Time,0,3450,160,123,377.41,46421.43,11730,37066.8,3.4
AV4286,Boeing 737,DXB,SIN,28-04-2026 14:41,Cancelled,0,3600,180,0,732.74,0,0,0,
AV4287,Airbus A320,DXB,SYD,28-04-2026 15:41,On Time,0,7500,160,98,538.54,52776.92,25500,80580,4.2
AV4288,Boeing 787,DXB,LHR,28-04-2026 16:11,On Time,0,3400,290,190,255.9,48621,17680,55868.8,1.6
AV4289,Bombardier CRJ900,LHR,JFK,28-04-2026 18:38,On Time,0,3450,90,56,233.36,13068.16,7590,23984.4,3.9
AV4290,Boeing 737,DXB,SYD,28-04-2026 19:12,On Time,0,7500,180,150,730.3,109545,27000,85320,3
AV4291,Boeing 737,DXB,SIN,28-04-2026 19:48,Delayed,121,3600,180,121,339.67,41100.07,12960,40953.6,3
AV4292,Airbus A350,LHR,JFK,28-04-2026 20:15,On Time,0,3450,320,255,260.23,66358.65,20010,63231.6,4.7
